transaction_id,product_ids
TXN86160,"P1112,P1089,P1080"
TXN86161,"P1165,P1002,P1185"
TXN86162,"P1025,P1015,P1033"
TXN86163,"P1250,P1021,P1045"
TXN86164,"P1051,P1064,P1070"
TXN86165,"P1306,P1332,P1160"
TXN86166,"P1013,P1069,P1234"
TXN86167,"P1269,P1028,P1034"
TXN86168,"P1277,P1024,P1042"
TXN86169,"P1198,P1181"
TXN86170,"P1205,P1180,P1443"
TXN86171,"P1009,P1071,P1238"
TXN86172,"P1167,P1012"
TXN86173,"P1051,P1082,P1112,P1076"
TXN86174,"P1107,P1098,P1085"
TXN86175,"P1254,P1025,P1043"
TXN86176,"P1495,P1175"
TXN86177,"P1058,P1064,P1078"
TXN86178,"P1302,P1337,P1496"
TXN86179,"P1294,P1328,P1321"
TXN86180,"P1254,P1023,P1036,P1428"
TXN86181,"P1295,P1337,P1310"
TXN86182,"P1057,P1082,P1103"
TXN86183,"P1343,P1363,P1371,P1137"
TXN86184,"P1007,P1075,P1241"
TXN86185,"P1295,P1338,P1319"
TXN86186,"P1220,P1214,P1189"
TXN86187,"P1053,P1059,P1073,P1041"
TXN86188,"P1111,P1094,P1084"
TXN86189,"P1196,P1172"
TXN86190,"P1221,P1215,P1189,P1191"
TXN86191,"P1196,P1172"
TXN86192,"P1291,P1334"
TXN86193,"P1001,P1071,P1242,P1104"
TXN86194,"P1100,P1096,P1083,P1276"
TXN86195,"P1054,P1081,P1103,P1384"
TXN86196,"P1466,P1226,P1221"
TXN86197,"P1007,P1078,P1234"
TXN86198,"P1248,P1025,P1039"
TXN86199,"P1106,P1096,P1082,P1113"
TXN86200,"P1263,P1023,P1344"
TXN86201,"P1019,P1012,P1036"
TXN86202,"P1159,P1001,P1111"
TXN86203,"P1049,P1066,P1076,P1133"
TXN86204,"P1053,P1082,P1107,P1463"
TXN86205,"P1058,P1497,P1075"
TXN86206,"P1054,P1062,P1076"
TXN86207,"P1293,P1334,P1318,P1410"
TXN86208,"P1020,P1001,P1044"
TXN86209,"P1269,P1017,P1039"
TXN86210,"P1101,P1097,P1086"
TXN86211,"P1298,P1323,P1318"
TXN86212,"P1100,P1096,P1088"
TXN86213,"P1105,P1092,P1086,P1378"
TXN86214,"P1102,P1091,P1088"
TXN86215,"P1250,P1023,P1041,P1073"
TXN86216,"P1011,P1069,P1233"
TXN86217,"P1484,P1086,P1110,P1494"
TXN86218,"P1197,P1177,P1467"
TXN86219,"P1243,P1018,P1048"
TXN86220,"P1197,P1173"
TXN86221,"P1291,P1338,P1309,P1134"
TXN86222,"P1057,P1088,P1107,P1281"
TXN86223,"P1298,P1333"
TXN86224,"P1014,P1069,P1233"
TXN86225,"P1346,P1361,P1373,P1264"
TXN86226,"P1486,P1216,P1191"
TXN86227,"P1500,P1086,P1110,P1096"
TXN86228,"P1350,P1369,P1371"
TXN86229,"P1198,P1173"
TXN86230,"P1297,P1323,P1496,P1468"
TXN86231,"P1249,P1017,P1042"
TXN86232,"P1244,P1031,P1043"
TXN86233,"P1001,P1071,P1242"
TXN86234,"P1053,P1080,P1106,P1018"
TXN86235,"P1056,P1087,P1112"
TXN86236,"P1262,P1028"
TXN86237,"P1057,P1086,P1109"
TXN86238,"P1349,P1490,P1381"
TXN86239,"P1049,P1088,P1109"
TXN86240,"P1020,P1010,P1043"
TXN86241,"P1049,P1063,P1078"
TXN86242,"P1015,P1071,P1234,P1336"
TXN86243,"P1168,P1010"
TXN86244,"P1484,P1065,P1071"
TXN86245,"P1056,P1081,P1112"
TXN86246,"P1224,P1208,P1191,P1093"
TXN86247,"P1005,P1069,P1235,P1193"
TXN86248,"P1057,P1083,P1109,P1041"
TXN86249,"P1111,P1091,P1080"
TXN86250,"P1250,P1029,P1041,P1163"
TXN86251,"P1007,P1078,P1235"
TXN86252,"P1220,P1213,P1194,P1321"
TXN86253,"P1053,P1079,P1113"
TXN86254,"P1251,P1030,P1499"
TXN86255,"P1254,P1028,P1043,P1379"
TXN86256,"P1058,P1080,P1101,P1055"
TXN86257,"P1304,P1337,P1311"
TXN86258,"P1201,P1175"
TXN86259,"P1268,P1494,P1047"
TXN86260,"P1204,P1174"
TXN86261,"P1305,P1333,P1313"
TXN86262,"P1113,P1096,P1079"
TXN86263,"P1220,P1209,P1187,P1172"
TXN86264,"P1112,P1093,P1084"
TXN86265,"P1484,P1497,P1078"
TXN86266,"P1203,P1173,P1210"
TXN86267,"P1226,P1215,P1183,P1226"
TXN86268,"P1339,P1364,P1048"
TXN86269,"P1105,P1095,P1084,P1067"
TXN86270,"P1056,P1064,P1075"
TXN86271,"P1495,P1180,P1153"
TXN86272,"P1278,P1021,P1034"
TXN86273,"P1495,P1174"
TXN86274,"P1456,P1226,P1176"
TXN86275,"P1032,P1004,P1037"
TXN86276,"P1200,P1177,P1408"
TXN86277,"P1101,P1091,P1082"
TXN86278,"P1159,P1001"
TXN86279,"P1057,P1084,P1113"
TXN86280,"P1205,P1179"
TXN86281,"P1058,P1084,P1102"
TXN86282,"P1302,P1330"
TXN86283,"P1051,P1083,P1104"
TXN86284,"P1349,P1367"
TXN86285,"P1165,P1001"
TXN86286,"P1195,P1180,P1467"
TXN86287,"P1349,P1370,P1473"
TXN86288,"P1352,P1356"
TXN86289,"P1023,P1001,P1039"
TXN86290,"P1107,P1090,P1082,P1333"
TXN86291,"P1105,P1091,P1088"
TXN86292,"P1057,P1084,P1112,P1475"
TXN86293,"P1228,P1217,P1192"
TXN86294,"P1113,P1096,P1079,P1420"
TXN86295,"P1201,P1171"
TXN86296,"P1099,P1096,P1083,P1310"
TXN86297,"P1053,P1062,P1072"
TXN86298,"P1250,P1018,P1034"
TXN86299,"P1107,P1098,P1080,P1428"
TXN86300,"P1348,P1361,P1383"
TXN86301,"P1113,P1090,P1085,P1203"
TXN86302,"P1266,P1031"
TXN86303,"P1055,P1081,P1101"
TXN86304,"P1260,P1032,P1428"
TXN86305,"P1049,P1084,P1107"
TXN86306,"P1302,P1336,P1320"
TXN86307,"P1294,P1327"
TXN86308,"P1223,P1215,P1194"
TXN86309,"P1032,P1010,P1035"
TXN86310,"P1299,P1328,P1322"
TXN86311,"P1488,P1224,P1193"
TXN86312,"P1050,P1083,P1102,P1450"
TXN86313,"P1197,P1177"
TXN86314,"P1052,P1083,P1104"
TXN86315,"P1050,P1081,P1103"
TXN86316,"P1007,P1072,P1240"
TXN86317,"P1058,P1087,P1104"
TXN86318,"P1102,P1094,P1088,P1017"
TXN86319,"P1250,P1020,P1039,P1099"
TXN86320,"P1247,P1025,P1499"
TXN86321,"P1107,P1094,P1085,P1402"
TXN86322,"P1293,P1334"
TXN86323,"P1205,P1175,P1096"
TXN86324,"P1277,P1029,P1045"
TXN86325,"P1219,P1211,P1188,P1346"
TXN86326,"P1058,P1060,P1070,P1332"
TXN86327,"P1248,P1031,P1045"
TXN86328,"P1056,P1086,P1111,P1306"
TXN86329,"P1352,P1367"
TXN86330,"P1249,P1025,P1048"
TXN86331,"P1303,P1324"
TXN86332,"P1227,P1212,P1185,P1011"
TXN86333,"P1455,P1228"
TXN86334,"P1201,P1175,P1272"
TXN86335,"P1344,P1357"
TXN86336,"P1056,P1064,P1069,P1240"
TXN86337,"P1252,P1494,P1048,P1455"
TXN86338,"P1488,P1226"
TXN86339,"P1051,P1086,P1110"
TXN86340,"P1300,P1331,P1311,P1131"
TXN86341,"P1304,P1325"
TXN86342,"P1253,P1028,P1034"
TXN86343,"P1014,P1078,P1233"
TXN86344,"P1204,P1179"
TXN86345,"P1353,P1362"
TXN86346,"P1169,P1014,P1219"
TXN86347,"P1219,P1213,P1190,P1108"
TXN86348,"P1055,P1085,P1105"
TXN86349,"P1204,P1171"
TXN86350,"P1258,P1022"
TXN86351,"P1101,P1093,P1082"
TXN86352,"P1049,P1082,P1101"
TXN86353,"P1057,P1082,P1106"
TXN86354,"P1346,P1355,P1373"
TXN86355,"P1294,P1326,P1496,P1217"
TXN86356,"P1291,P1335,P1318,P1215"
TXN86357,"P1057,P1084,P1109"
TXN86358,"P1489,P1338"
TXN86359,"P1224,P1212,P1185"
TXN86360,"P1170,P1010"
TXN86361,"P1350,P1359,P1383"
TXN86362,"P1102,P1094,P1080"
TXN86363,"P1025,P1007,P1046,P1395"
TXN86364,"P1350,P1369,P1457"
TXN86365,"P1109,P1090,P1086,P1473"
TXN86366,"P1484,P1087,P1113"
TXN86367,"P1500,P1060,P1072"
TXN86368,"P1200,P1176,P1336"
TXN86369,"P1276,P1030,P1040,P1179"
TXN86370,"P1170,P1012"
TXN86371,"P1500,P1087,P1112"
TXN86372,"P1205,P1175"
TXN86373,"P1256,P1031,P1471"
TXN86374,"P1054,P1085,P1100"
TXN86375,"P1500,P1080,P1102,P1359"
TXN86376,"P1053,P1065,P1078"
TXN86377,"P1271,P1032,P1046,P1137"
TXN86378,"P1273,P1026,P1037,P1483"
TXN86379,"P1110,P1090,P1086"
TXN86380,"P1113,P1092,P1085"
TXN86381,"P1202,P1180"
TXN86382,"P1500,P1068,P1069"
TXN86383,"P1050,P1059,P1071,P1421"
TXN86384,"P1058,P1079,P1109,P1099"
TXN86385,"P1105,P1097,P1086"
TXN86386,"P1344,P1358,P1375"
TXN86387,"P1050,P1084,P1101"
TXN86388,"P1264,P1018,P1224"
TXN86389,"P1303,P1328,P1316"
TXN86390,"P1347,P1368,P1376,P1116"
TXN86391,"P1454,P1225"
TXN86392,"P1224,P1213,P1189"
TXN86393,"P1052,P1497,P1072"
TXN86394,"P1168,P1007"
TXN86395,"P1462,P1219"
TXN86396,"P1489,P1327,P1234"
TXN86397,"P1103,P1095,P1081"
TXN86398,"P1054,P1082,P1101"
TXN86399,"P1199,P1171,P1195"
TXN86400,"P1253,P1032,P1043,P1264"
TXN86401,"P1486,P1215,P1187"
TXN86402,"P1101,P1093,P1081,P1051"
TXN86403,"P1010,P1077,P1235,P1164"
TXN86404,"P1002,P1076,P1235,P1291"
TXN86405,"P1170,P1007,P1197"
TXN86406,"P1203,P1171,P1387"
TXN86407,"P1021,P1009,P1041"
TXN86408,"P1049,P1063,P1072,P1069"
TXN86409,"P1276,P1017,P1047,P1406"
TXN86410,"P1484,P1087,P1104,P1205"
TXN86411,"P1054,P1062,P1071"
TXN86412,"P1056,P1086,P1106,P1432"
TXN86413,"P1248,P1027,P1041"
TXN86414,"P1305,P1335,P1309"
TXN86415,"P1202,P1173,P1382"
TXN86416,"P1250,P1024,P1043,P1259"
TXN86417,"P1203,P1172"
TXN86418,"P1348,P1369,P1374"
TXN86419,"P1221,P1213,P1189,P1358"
TXN86420,"P1200,P1181"
TXN86421,"P1346,P1361,P1107"
TXN86422,"P1221,P1214,P1194"
TXN86423,"P1100,P1091,P1080"
TXN86424,"P1164,P1002,P1082"
TXN86425,"P1199,P1174"
TXN86426,"P1024,P1002,P1046"
TXN86427,"P1104,P1096,P1088"
TXN86428,"P1500,P1087,P1109,P1440"
TXN86429,"P1348,P1369,P1386,P1162"
TXN86430,"P1254,P1019,P1037"
TXN86431,"P1292,P1330,P1321,P1098"
TXN86432,"P1256,P1021"
TXN86433,"P1353,P1366"
TXN86434,"P1298,P1334,P1262"
TXN86435,"P1293,P1332,P1312"
TXN86436,"P1220,P1218,P1184"
TXN86437,"P1165,P1006,P1147"
TXN86438,"P1303,P1333,P1309"
TXN86439,"P1100,P1089,P1083"
TXN86440,"P1259,P1023"
TXN86441,"P1055,P1083,P1105"
TXN86442,"P1029,P1009,P1042,P1210"
TXN86443,"P1022,P1014,P1035"
TXN86444,"P1163,P1005,P1131"
TXN86445,"P1100,P1096,P1081,P1145"
TXN86446,"P1225,P1218,P1191,P1200"
TXN86447,"P1296,P1337,P1496"
TXN86448,"P1100,P1097,P1086,P1477"
TXN86449,"P1032,P1004,P1034"
TXN86450,"P1058,P1082,P1105,P1478"
TXN86451,"P1162,P1002"
TXN86452,"P1267,P1018,P1034,P1484"
TXN86453,"P1352,P1361,P1109"
TXN86454,"P1489,P1336,P1322,P1381"
TXN86455,"P1199,P1177,P1493"
TXN86456,"P1165,P1004,P1408"
TXN86457,"P1203,P1181"
TXN86458,"P1199,P1178,P1024"
TXN86459,"P1259,P1025,P1345"
TXN86460,"P1052,P1081,P1108,P1318"
TXN86461,"P1464,P1227"
TXN86462,"P1348,P1357"
TXN86463,"P1054,P1083,P1112"
TXN86464,"P1254,P1023,P1043,P1096"
TXN86465,"P1272,P1032,P1039,P1256"
TXN86466,"P1251,P1028,P1036,P1431"
TXN86467,"P1351,P1366"
TXN86468,"P1350,P1368,P1381,P1339"
TXN86469,"P1292,P1330,P1314"
TXN86470,"P1056,P1084,P1103,P1156"
TXN86471,"P1303,P1331"
TXN86472,"P1489,P1331,P1311"
TXN86473,"P1050,P1079,P1104,P1149"
TXN86474,"P1260,P1019"
TXN86475,"P1347,P1365,P1382,P1414"
TXN86476,"P1500,P1082,P1113,P1106"
TXN86477,"P1166,P1013"
TXN86478,"P1201,P1171"
TXN86479,"P1299,P1325,P1316,P1128"
TXN86480,"P1348,P1361,P1372"
TXN86481,"P1344,P1370,P1035"
TXN86482,"P1052,P1066,P1071"
TXN86483,"P1006,P1078,P1239"
TXN86484,"P1103,P1090,P1079"
TXN86485,"P1345,P1366,P1124"
TXN86486,"P1023,P1005,P1038"
TXN86487,"P1350,P1356,P1373,P1252"
TXN86488,"P1463,P1221,P1207"
TXN86489,"P1166,P1014"
TXN86490,"P1109,P1092,P1088,P1057"
TXN86491,"P1262,P1023"
TXN86492,"P1300,P1338"
TXN86493,"P1201,P1178,P1018"
TXN86494,"P1305,P1327,P1316"
TXN86495,"P1108,P1095,P1085"
TXN86496,"P1303,P1335,P1254"
TXN86497,"P1275,P1024,P1046"
TXN86498,"P1484,P1079,P1108"
TXN86499,"P1162,P1014"
TXN86500,"P1167,P1006"
TXN86501,"P1012,P1069,P1239,P1260"
TXN86502,"P1252,P1022,P1043,P1360"
TXN86503,"P1058,P1066,P1071"
TXN86504,"P1225,P1213,P1192"
TXN86505,"P1161,P1007"
TXN86506,"P1486,P1209,P1188"
TXN86507,"P1056,P1061,P1076"
TXN86508,"P1008,P1073,P1242"
TXN86509,"P1055,P1067,P1078"
TXN86510,"P1206,P1173"
TXN86511,"P1202,P1171"
TXN86512,"P1500,P1497,P1073,P1392"
TXN86513,"P1052,P1497,P1072,P1217"
TXN86514,"P1247,P1030,P1046"
TXN86515,"P1029,P1004,P1034"
TXN86516,"P1028,P1004,P1042"
TXN86517,"P1111,P1090,P1087,P1055"
TXN86518,"P1057,P1065,P1071"
TXN86519,"P1494,P1013,P1499"
TXN86520,"P1494,P1016,P1038"
TXN86521,"P1247,P1025,P1041"
TXN86522,"P1099,P1092,P1088,P1293"
TXN86523,"P1057,P1085,P1109,P1341"
TXN86524,"P1298,P1332,P1315"
TXN86525,"P1255,P1024,P1196"
TXN86526,"P1057,P1082,P1099,P1095"
TXN86527,"P1204,P1182"
TXN86528,"P1198,P1175,P1416"
TXN86529,"P1168,P1003"
TXN86530,"P1103,P1092,P1086,P1426"
TXN86531,"P1339,P1357,P1376,P1131"
TXN86532,"P1050,P1065,P1072,P1087"
TXN86533,"P1302,P1328,P1307,P1005"
TXN86534,"P1458,P1228"
TXN86535,"P1050,P1084,P1103,P1172"
TXN86536,"P1007,P1072,P1237,P1181"
TXN86537,"P1220,P1211,P1183"
TXN86538,"P1252,P1022,P1035"
TXN86539,"P1245,P1032,P1034"
TXN86540,"P1051,P1082,P1102"
TXN86541,"P1227,P1216,P1189"
TXN86542,"P1306,P1328"
TXN86543,"P1049,P1060,P1071"
TXN86544,"P1012,P1078,P1231,P1196"
TXN86545,"P1353,P1370,P1381"
TXN86546,"P1225,P1216,P1194"
TXN86547,"P1001,P1069,P1242"
TXN86548,"P1291,P1326,P1309"
TXN86549,"P1202,P1177"
TXN86550,"P1248,P1023,P1038"
TXN86551,"P1300,P1332"
TXN86552,"P1251,P1024,P1041"
TXN86553,"P1162,P1016"
TXN86554,"P1220,P1212,P1184,P1259"
TXN86555,"P1278,P1032,P1042,P1358"
TXN86556,"P1050,P1066,P1069"
TXN86557,"P1230,P1218,P1191,P1371"
TXN86558,"P1221,P1214,P1185"
TXN86559,"P1227,P1209,P1183"
TXN86560,"P1053,P1079,P1100,P1205"
TXN86561,"P1489,P1323,P1313,P1241"
TXN86562,"P1500,P1088,P1102"
TXN86563,"P1257,P1023"
TXN86564,"P1197,P1172"
TXN86565,"P1165,P1001"
TXN86566,"P1267,P1028,P1039,P1151"
TXN86567,"P1101,P1097,P1082"
TXN86568,"P1051,P1084,P1104,P1383"
TXN86569,"P1344,P1366,P1375,P1038"
TXN86570,"P1341,P1362,P1374,P1085"
TXN86571,"P1305,P1334,P1316,P1137"
TXN86572,"P1197,P1177"
TXN86573,"P1114,P1089,P1080,P1075"
TXN86574,"P1305,P1326,P1310"
TXN86575,"P1165,P1015"
TXN86576,"P1278,P1030,P1037"
TXN86577,"P1001,P1071,P1236"
TXN86578,"P1244,P1027,P1039"
TXN86579,"P1227,P1213,P1187"
TXN86580,"P1006,P1075,P1238"
TXN86581,"P1258,P1017,P1136"
TXN86582,"P1049,P1088,P1108"
TXN86583,"P1341,P1370"
TXN86584,"P1484,P1084,P1105"
TXN86585,"P1253,P1017,P1042"
TXN86586,"P1484,P1079,P1110"
TXN86587,"P1258,P1019,P1459"
TXN86588,"P1293,P1324"
TXN86589,"P1265,P1027"
TXN86590,"P1159,P1015,P1260"
TXN86591,"P1099,P1097,P1083"
TXN86592,"P1057,P1064,P1071"
TXN86593,"P1251,P1026,P1046"
TXN86594,"P1466,P1226"
TXN86595,"P1219,P1210,P1190"
TXN86596,"P1107,P1095,P1086"
TXN86597,"P1058,P1086,P1100"
TXN86598,"P1451,P1227,P1183"
TXN86599,"P1484,P1086,P1111"
TXN86600,"P1299,P1332,P1308,P1275"
TXN86601,"P1222,P1212,P1188"
TXN86602,"P1099,P1090,P1086"
TXN86603,"P1344,P1369,P1145"
TXN86604,"P1484,P1088,P1113,P1206"
TXN86605,"P1005,P1077,P1233"
TXN86606,"P1451,P1220"
TXN86607,"P1500,P1087,P1106"
TXN86608,"P1051,P1079,P1110"
TXN86609,"P1244,P1019,P1038,P1062"
TXN86610,"P1247,P1017,P1046"
TXN86611,"P1105,P1095,P1087"
TXN86612,"P1049,P1080,P1100,P1291"
TXN86613,"P1051,P1063,P1069,P1333"
TXN86614,"P1220,P1208,P1193,P1411"
TXN86615,"P1056,P1080,P1101"
TXN86616,"P1015,P1069,P1241"
TXN86617,"P1111,P1093,P1087"
TXN86618,"P1302,P1337,P1320,P1447"
TXN86619,"P1023,P1003,P1038,P1207"
TXN86620,"P1250,P1017,P1042"
TXN86621,"P1229,P1211,P1191,P1072"
TXN86622,"P1251,P1494,P1036"
TXN86623,"P1018,P1004,P1036,P1224"
TXN86624,"P1206,P1177"
TXN86625,"P1466,P1486"
TXN86626,"P1500,P1065,P1076"
TXN86627,"P1250,P1030,P1035"
TXN86628,"P1058,P1084,P1103,P1228"
TXN86629,"P1111,P1089,P1080"
TXN86630,"P1262,P1018"
TXN86631,"P1103,P1090,P1086"
TXN86632,"P1201,P1175,P1268"
TXN86633,"P1056,P1086,P1100"
TXN86634,"P1221,P1209,P1193,P1179"
TXN86635,"P1017,P1009,P1044,P1187"
TXN86636,"P1166,P1006"
TXN86637,"P1166,P1015"
TXN86638,"P1484,P1081,P1109"
TXN86639,"P1052,P1081,P1100,P1289"
TXN86640,"P1344,P1490,P1379"
TXN86641,"P1354,P1362,P1382,P1450"
TXN86642,"P1104,P1096,P1081"
TXN86643,"P1023,P1007,P1043"
TXN86644,"P1032,P1001,P1038,P1207"
TXN86645,"P1252,P1024,P1499"
TXN86646,"P1055,P1085,P1105"
TXN86647,"P1348,P1367,P1380"
TXN86648,"P1493,P1332,P1315,P1113"
TXN86649,"P1198,P1180,P1188"
TXN86650,"P1170,P1013"
TXN86651,"P1484,P1064,P1071,P1204"
TXN86652,"P1101,P1097,P1087"
TXN86653,"P1112,P1096,P1085"
TXN86654,"P1296,P1327"
TXN86655,"P1354,P1362,P1270"
TXN86656,"P1052,P1063,P1069"
TXN86657,"P1055,P1081,P1100"
TXN86658,"P1220,P1213,P1189"
TXN86659,"P1457,P1222,P1486"
TXN86660,"P1049,P1080,P1107"
TXN86661,"P1500,P1061,P1070"
TXN86662,"P1302,P1335,P1313"
TXN86663,"P1271,P1027,P1038"
TXN86664,"P1352,P1361"
TXN86665,"P1201,P1173"
TXN86666,"P1489,P1336"
TXN86667,"P1197,P1174"
TXN86668,"P1198,P1176"
TXN86669,"P1015,P1069,P1235,P1223"
TXN86670,"P1028,P1012,P1036"
TXN86671,"P1500,P1083,P1105,P1223"
TXN86672,"P1051,P1060,P1070,P1086"
TXN86673,"P1248,P1025,P1041"
TXN86674,"P1348,P1365"
TXN86675,"P1056,P1083,P1104"
TXN86676,"P1341,P1490,P1492,P1245"
TXN86677,"P1010,P1075,P1234,P1438"
TXN86678,"P1110,P1090,P1081,P1090"
TXN86679,"P1352,P1363,P1386"
TXN86680,"P1296,P1331,P1319,P1233"
TXN86681,"P1276,P1494,P1047"
TXN86682,"P1104,P1093,P1086"
TXN86683,"P1297,P1333,P1313"
TXN86684,"P1489,P1338,P1318"
TXN86685,"P1102,P1094,P1082"
TXN86686,"P1099,P1089,P1086"
TXN86687,"P1011,P1070,P1235"
TXN86688,"P1054,P1080,P1106,P1226"
TXN86689,"P1058,P1061,P1072,P1054"
TXN86690,"P1465,P1227"
TXN86691,"P1269,P1025,P1043"
TXN86692,"P1105,P1090,P1079"
TXN86693,"P1500,P1087,P1101,P1107"
TXN86694,"P1225,P1211,P1186,P1415"
TXN86695,"P1104,P1093,P1082"
TXN86696,"P1206,P1171"
TXN86697,"P1205,P1172"
TXN86698,"P1025,P1014,P1033,P1368"
TXN86699,"P1230,P1218,P1192"
TXN86700,"P1055,P1080,P1099,P1320"
TXN86701,"P1346,P1369,P1380,P1081"
TXN86702,"P1101,P1097,P1086,P1045"
TXN86703,"P1461,P1219"
TXN86704,"P1055,P1080,P1107"
TXN86705,"P1056,P1080,P1110,P1004"
TXN86706,"P1220,P1209,P1188,P1005"
TXN86707,"P1500,P1062,P1070,P1340"
TXN86708,"P1451,P1223"
TXN86709,"P1292,P1328"
TXN86710,"P1262,P1022"
TXN86711,"P1352,P1483,P1378,P1102"
TXN86712,"P1051,P1079,P1111"
TXN86713,"P1019,P1009,P1042"
TXN86714,"P1005,P1074,P1231"
TXN86715,"P1056,P1088,P1111"
TXN86716,"P1351,P1369,P1485"
TXN86717,"P1025,P1006,P1034,P1484"
TXN86718,"P1050,P1083,P1101,P1223"
TXN86719,"P1295,P1331,P1323"
TXN86720,"P1484,P1086,P1106"
TXN86721,"P1250,P1022,P1040,P1480"
TXN86722,"P1019,P1012,P1044,P1141"
TXN86723,"P1500,P1088,P1107,P1397"
TXN86724,"P1114,P1095,P1082"
TXN86725,"P1354,P1483,P1138"
TXN86726,"P1099,P1094,P1084"
TXN86727,"P1166,P1016,P1409"
TXN86728,"P1013,P1076,P1237,P1032"
TXN86729,"P1108,P1090,P1079"
TXN86730,"P1200,P1180"
TXN86731,"P1052,P1068,P1073,P1470"
TXN86732,"P1349,P1355,P1379"
TXN86733,"P1458,P1228,P1052"
TXN86734,"P1109,P1095,P1079"
TXN86735,"P1455,P1227"
TXN86736,"P1224,P1215,P1193"
TXN86737,"P1304,P1335,P1355"
TXN86738,"P1304,P1329,P1318"
TXN86739,"P1271,P1031,P1045,P1032"
TXN86740,"P1200,P1172"
TXN86741,"P1344,P1357"
TXN86742,"P1340,P1357"
TXN86743,"P1057,P1083,P1103,P1312"
TXN86744,"P1205,P1173"
TXN86745,"P1055,P1083,P1108,P1087"
TXN86746,"P1291,P1327,P1224"
TXN86747,"P1010,P1069,P1239"
TXN86748,"P1054,P1088,P1106,P1261"
TXN86749,"P1248,P1024,P1043"
TXN86750,"P1104,P1093,P1082"
TXN86751,"P1274,P1031,P1043"
TXN86752,"P1452,P1226"
TXN86753,"P1206,P1177,P1301"
TXN86754,"P1056,P1082,P1114"
TXN86755,"P1299,P1334,P1311,P1268"
TXN86756,"P1197,P1173"
TXN86757,"P1248,P1026,P1046"
TXN86758,"P1113,P1098,P1079,P1076"
TXN86759,"P1027,P1006,P1038"
TXN86760,"P1202,P1180,P1156"
TXN86761,"P1053,P1088,P1112"
TXN86762,"P1164,P1006,P1180"
TXN86763,"P1111,P1096,P1083"
TXN86764,"P1002,P1071,P1231"
TXN86765,"P1052,P1087,P1109"
TXN86766,"P1347,P1356,P1385,P1002"
TXN86767,"P1025,P1003,P1043"
TXN86768,"P1228,P1218,P1184"
TXN86769,"P1197,P1175"
TXN86770,"P1021,P1014,P1043,P1413"
TXN86771,"P1162,P1011,P1062"
TXN86772,"P1032,P1013,P1040,P1269"
TXN86773,"P1300,P1336,P1063"
TXN86774,"P1021,P1014,P1038,P1025"
TXN86775,"P1292,P1334,P1311,P1029"
TXN86776,"P1162,P1007"
TXN86777,"P1053,P1085,P1101"
TXN86778,"P1196,P1179,P1491"
TXN86779,"P1056,P1082,P1113,P1120"
TXN86780,"P1351,P1366"
TXN86781,"P1058,P1062,P1072"
TXN86782,"P1500,P1087,P1100,P1232"
TXN86783,"P1206,P1180"
TXN86784,"P1101,P1096,P1080,P1308"
TXN86785,"P1106,P1092,P1082,P1057"
TXN86786,"P1248,P1026,P1042"
TXN86787,"P1050,P1087,P1108,P1201"
TXN86788,"P1253,P1030,P1034,P1157"
TXN86789,"P1049,P1497,P1078"
TXN86790,"P1222,P1208,P1186,P1404"
TXN86791,"P1022,P1003,P1034,P1201"
TXN86792,"P1202,P1182,P1354"
TXN86793,"P1031,P1015,P1047"
TXN86794,"P1052,P1085,P1109"
TXN86795,"P1465,P1225"
TXN86796,"P1053,P1084,P1110"
TXN86797,"P1199,P1176,P1052"
TXN86798,"P1107,P1097,P1080"
TXN86799,"P1011,P1073,P1234"
TXN86800,"P1110,P1090,P1080,P1051"
TXN86801,"P1303,P1329"
TXN86802,"P1058,P1084,P1110"
TXN86803,"P1222,P1210,P1183,P1471"
TXN86804,"P1105,P1092,P1082"
TXN86805,"P1277,P1019,P1039"
TXN86806,"P1012,P1070,P1235"
TXN86807,"P1489,P1333,P1317"
TXN86808,"P1339,P1369,P1021"
TXN86809,"P1201,P1175"
TXN86810,"P1243,P1030,P1037"
TXN86811,"P1273,P1017,P1045,P1380"
TXN86812,"P1500,P1060,P1074"
TXN86813,"P1342,P1364"
TXN86814,"P1053,P1087,P1114,P1360"
TXN86815,"P1220,P1213,P1187,P1206"
TXN86816,"P1347,P1359"
TXN86817,"P1056,P1088,P1113"
TXN86818,"P1298,P1324"
TXN86819,"P1104,P1098,P1083"
TXN86820,"P1255,P1030"
TXN86821,"P1027,P1016,P1038"
TXN86822,"P1350,P1360,P1372"
TXN86823,"P1344,P1362,P1382,P1441"
TXN86824,"P1056,P1086,P1102,P1142"
TXN86825,"P1057,P1061,P1077"
TXN86826,"P1199,P1179,P1078"
TXN86827,"P1169,P1010"
TXN86828,"P1058,P1084,P1101"
TXN86829,"P1225,P1217,P1194,P1276"
TXN86830,"P1058,P1080,P1107"
TXN86831,"P1164,P1013"
TXN86832,"P1484,P1083,P1108"
TXN86833,"P1352,P1363,P1257"
TXN86834,"P1346,P1355,P1025"
TXN86835,"P1050,P1084,P1104,P1245"
TXN86836,"P1111,P1096,P1087"
TXN86837,"P1054,P1084,P1107,P1419"
TXN86838,"P1256,P1494"
TXN86839,"P1306,P1338,P1318"
TXN86840,"P1049,P1060,P1073,P1321"
TXN86841,"P1049,P1088,P1106"
TXN86842,"P1225,P1214,P1185"
TXN86843,"P1109,P1089,P1081,P1435"
TXN86844,"P1292,P1332,P1309,P1402"
